"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","PPP","TOT","NATUSD","A","1998",587.88726,
"COL","PPP","TOT","NATUSD","A","1999",666.799508,
"COL","PPP","TOT","NATUSD","A","2000",742.410525,
"COL","PPP","TOT","NATUSD","A","2001",779.346527,
"COL","PPP","TOT","NATUSD","A","2002",819.000018,
"COL","PPP","TOT","NATUSD","A","2003",879.164212,
"COL","PPP","TOT","NATUSD","A","2004",923.162335,
"COL","PPP","TOT","NATUSD","A","2005",961.4875,
"COL","PPP","TOT","NATUSD","A","2006",987.445252,
"COL","PPP","TOT","NATUSD","A","2007",1011.636827,
"COL","PPP","TOT","NATUSD","A","2008",1068.519965,
"COL","PPP","TOT","NATUSD","A","2009",1103.534382,
"COL","PPP","TOT","NATUSD","A","2010",1132.327837,
"COL","PPP","TOT","NATUSD","A","2011",1179.998238,
"COL","PPP","TOT","NATUSD","A","2012",1215.696024,
"COL","PPP","TOT","NATUSD","A","2013",1218.821028,
"COL","PPP","TOT","NATUSD","A","2014",1232.8894,
"COL","PPP","TOT","NATUSD","A","2015",1289.323671,
"COL","PPP","TOT","NATUSD","A","2016",1298.142605,
"COL","PPP","TOT","NATUSD","A","2017",1328.016627,
"COL","PPP","TOT","NATUSD","A","2018",1322.160543,
"COL","PPP","TOT","NATUSD","A","2019",1343.601781,
"COL","PPP","TOT","NATUSD","A","2020",1320.0954,
"COL","PPP","TOT","NATUSD","A","2021",1362.009599,
"EST","PPP","TOT","NATUSD","A","1993",0.174679,
"EST","PPP","TOT","NATUSD","A","1994",0.238871,
"EST","PPP","TOT","NATUSD","A","1995",0.307567,
"EST","PPP","TOT","NATUSD","A","1996",0.37731,
"EST","PPP","TOT","NATUSD","A","1997",0.409495,
"EST","PPP","TOT","NATUSD","A","1998",0.43542,
"EST","PPP","TOT","NATUSD","A","1999",0.462332,
"EST","PPP","TOT","NATUSD","A","2000",0.46892,
"EST","PPP","TOT","NATUSD","A","2001",0.488013,
"EST","PPP","TOT","NATUSD","A","2002",0.486245,
"EST","PPP","TOT","NATUSD","A","2003",0.485772,
"EST","PPP","TOT","NATUSD","A","2004",0.493649,
"EST","PPP","TOT","NATUSD","A","2005",0.503328,
"EST","PPP","TOT","NATUSD","A","2006",0.520791,
"EST","PPP","TOT","NATUSD","A","2007",0.551182,
"EST","PPP","TOT","NATUSD","A","2008",0.545055,
"EST","PPP","TOT","NATUSD","A","2009",0.51712,
"EST","PPP","TOT","NATUSD","A","2010",0.512097,
"EST","PPP","TOT","NATUSD","A","2011",0.5116,
"EST","PPP","TOT","NATUSD","A","2012",0.521063,
"EST","PPP","TOT","NATUSD","A","2013",0.522424,
"EST","PPP","TOT","NATUSD","A","2014",0.52689,
"EST","PPP","TOT","NATUSD","A","2015",0.53758,
"EST","PPP","TOT","NATUSD","A","2016",0.527849,
"EST","PPP","TOT","NATUSD","A","2017",0.534908,
"EST","PPP","TOT","NATUSD","A","2018",0.538757,
"EST","PPP","TOT","NATUSD","A","2019",0.552181,
"EST","PPP","TOT","NATUSD","A","2020",0.53617,
"EST","PPP","TOT","NATUSD","A","2021",0.524507,
"IND","PPP","TOT","NATUSD","A","1970",2.847075,
"IND","PPP","TOT","NATUSD","A","1971",2.849501,
"IND","PPP","TOT","NATUSD","A","1972",3.025621,
"IND","PPP","TOT","NATUSD","A","1973",3.382865,
"IND","PPP","TOT","NATUSD","A","1974",3.599771,
"IND","PPP","TOT","NATUSD","A","1975",3.217223,
"IND","PPP","TOT","NATUSD","A","1976",3.22959,
"IND","PPP","TOT","NATUSD","A","1977",3.224656,
"IND","PPP","TOT","NATUSD","A","1978",3.081847,
"IND","PPP","TOT","NATUSD","A","1979",3.265358,
"IND","PPP","TOT","NATUSD","A","1980",3.347865,
"IND","PPP","TOT","NATUSD","A","1981",3.379142,
"IND","PPP","TOT","NATUSD","A","1982",3.429847,
"IND","PPP","TOT","NATUSD","A","1983",3.596462,
"IND","PPP","TOT","NATUSD","A","1984",3.732936,
"IND","PPP","TOT","NATUSD","A","1985",3.85735,
"IND","PPP","TOT","NATUSD","A","1986",4.421835,
"IND","PPP","TOT","NATUSD","A","1987",4.717656,
"IND","PPP","TOT","NATUSD","A","1988",4.932062,
"IND","PPP","TOT","NATUSD","A","1989",5.146414,
"IND","PPP","TOT","NATUSD","A","1990",5.493443,
"IND","PPP","TOT","NATUSD","A","1991",6.044482,
"IND","PPP","TOT","NATUSD","A","1992",6.439626,
"IND","PPP","TOT","NATUSD","A","1993",6.910876,
"IND","PPP","TOT","NATUSD","A","1994",7.441674,
"IND","PPP","TOT","NATUSD","A","1995",7.949399,
"IND","PPP","TOT","NATUSD","A","1996",8.397807,
"IND","PPP","TOT","NATUSD","A","1997",8.784588,
"IND","PPP","TOT","NATUSD","A","1998",9.382645,
"IND","PPP","TOT","NATUSD","A","1999",9.532905,
"IND","PPP","TOT","NATUSD","A","2000",9.664333,
"IND","PPP","TOT","NATUSD","A","2001",9.761001,
"IND","PPP","TOT","NATUSD","A","2002",9.966049,
"IND","PPP","TOT","NATUSD","A","2003",10.162783,
"IND","PPP","TOT","NATUSD","A","2004",10.46296,
"IND","PPP","TOT","NATUSD","A","2005",10.717338,
"IND","PPP","TOT","NATUSD","A","2006",11.276447,
"IND","PPP","TOT","NATUSD","A","2007",11.744052,
"IND","PPP","TOT","NATUSD","A","2008",12.579117,
"IND","PPP","TOT","NATUSD","A","2009",13.362861,
"IND","PPP","TOT","NATUSD","A","2010",14.599321,
"IND","PPP","TOT","NATUSD","A","2011",15.549549,
"IND","PPP","TOT","NATUSD","A","2012",16.160835,
"IND","PPP","TOT","NATUSD","A","2013",17.342325,
"IND","PPP","TOT","NATUSD","A","2014",18.386549,
"IND","PPP","TOT","NATUSD","A","2015",19.235003,
"IND","PPP","TOT","NATUSD","A","2016",19.898727,
"IND","PPP","TOT","NATUSD","A","2017",20.647793,
"IND","PPP","TOT","NATUSD","A","2018",20.917234,
"IND","PPP","TOT","NATUSD","A","2019",21.283205,
"IND","PPP","TOT","NATUSD","A","2020",22.007773,
"IND","PPP","TOT","NATUSD","A","2021",23.3,
"IDN","PPP","TOT","NATUSD","A","1980",272.368,
"IDN","PPP","TOT","NATUSD","A","1981",260.402,
"IDN","PPP","TOT","NATUSD","A","1982",257.744,
"IDN","PPP","TOT","NATUSD","A","1983",296.536,
"IDN","PPP","TOT","NATUSD","A","1984",309.313,
"IDN","PPP","TOT","NATUSD","A","1985",315.658,
"IDN","PPP","TOT","NATUSD","A","1986",309.437,
"IDN","PPP","TOT","NATUSD","A","1987",349.247,
"IDN","PPP","TOT","NATUSD","A","1988",363.18,
"IDN","PPP","TOT","NATUSD","A","1989",390.346,
"IDN","PPP","TOT","NATUSD","A","1990",350.046682,
"IDN","PPP","TOT","NATUSD","A","1991",368.281025,
"IDN","PPP","TOT","NATUSD","A","1992",386.320599,
"IDN","PPP","TOT","NATUSD","A","1993",449.652659,
"IDN","PPP","TOT","NATUSD","A","1994",474.487899,
"IDN","PPP","TOT","NATUSD","A","1995",510.668789,
"IDN","PPP","TOT","NATUSD","A","1996",544.998273,
"IDN","PPP","TOT","NATUSD","A","1997",602.734169,
"IDN","PPP","TOT","NATUSD","A","1998",1044.661346,
"IDN","PPP","TOT","NATUSD","A","1999",1175.624183,
"IDN","PPP","TOT","NATUSD","A","2000",1385.047058,
"IDN","PPP","TOT","NATUSD","A","2001",1549.071713,
"IDN","PPP","TOT","NATUSD","A","2002",1614.862484,
"IDN","PPP","TOT","NATUSD","A","2003",1672.418515,
"IDN","PPP","TOT","NATUSD","A","2004",1767.828756,
"IDN","PPP","TOT","NATUSD","A","2005",1960.133191,
"IDN","PPP","TOT","NATUSD","A","2006",2170.579301,
"IDN","PPP","TOT","NATUSD","A","2007",2351.780298,
"IDN","PPP","TOT","NATUSD","A","2008",2725.605947,
"IDN","PPP","TOT","NATUSD","A","2009",2928.815268,
"IDN","PPP","TOT","NATUSD","A","2010",3336.993892,
"IDN","PPP","TOT","NATUSD","A","2011",3512.753906,
"IDN","PPP","TOT","NATUSD","A","2012",3569.892578,
"IDN","PPP","TOT","NATUSD","A","2013",3765.671875,
"IDN","PPP","TOT","NATUSD","A","2014",4030.774658,
"IDN","PPP","TOT","NATUSD","A","2015",4353.327148,
"IDN","PPP","TOT","NATUSD","A","2016",4518.104004,
"IDN","PPP","TOT","NATUSD","A","2017",4695.658691,
"IDN","PPP","TOT","NATUSD","A","2018",4760.651784,
"IDN","PPP","TOT","NATUSD","A","2019",4751.935742,
"IDN","PPP","TOT","NATUSD","A","2020",4675.671603,
"IDN","PPP","TOT","NATUSD","A","2021",4738.64,
"ISR","PPP","TOT","NATUSD","A","1977",0.000779,
"ISR","PPP","TOT","NATUSD","A","1978",0.001137,
"ISR","PPP","TOT","NATUSD","A","1979",0.001857,
"ISR","PPP","TOT","NATUSD","A","1980",0.003839,
"ISR","PPP","TOT","NATUSD","A","1981",0.007877,
"ISR","PPP","TOT","NATUSD","A","1982",0.016859,
"ISR","PPP","TOT","NATUSD","A","1983",0.040547,
"ISR","PPP","TOT","NATUSD","A","1984",0.189716,
"ISR","PPP","TOT","NATUSD","A","1985",0.670383,
"ISR","PPP","TOT","NATUSD","A","1986",0.986774,
"ISR","PPP","TOT","NATUSD","A","1987",1.157276,
"ISR","PPP","TOT","NATUSD","A","1988",1.332083,
"ISR","PPP","TOT","NATUSD","A","1989",1.52157,
"ISR","PPP","TOT","NATUSD","A","1990",1.700338,
"ISR","PPP","TOT","NATUSD","A","1991",1.975795,
"ISR","PPP","TOT","NATUSD","A","1992",2.164707,
"ISR","PPP","TOT","NATUSD","A","1993",2.349097,
"ISR","PPP","TOT","NATUSD","A","1994",2.588353,
"ISR","PPP","TOT","NATUSD","A","1995",2.765115,
"ISR","PPP","TOT","NATUSD","A","1996",2.972841,
"ISR","PPP","TOT","NATUSD","A","1997",3.165286,
"ISR","PPP","TOT","NATUSD","A","1998",3.345289,
"ISR","PPP","TOT","NATUSD","A","1999",3.504641,
"ISR","PPP","TOT","NATUSD","A","2000",3.441675,
"ISR","PPP","TOT","NATUSD","A","2001",3.425348,
"ISR","PPP","TOT","NATUSD","A","2002",3.462676,
"ISR","PPP","TOT","NATUSD","A","2003",3.627071,
"ISR","PPP","TOT","NATUSD","A","2004",3.535789,
"ISR","PPP","TOT","NATUSD","A","2005",3.716937,
"ISR","PPP","TOT","NATUSD","A","2006",3.788703,
"ISR","PPP","TOT","NATUSD","A","2007",3.725767,
"ISR","PPP","TOT","NATUSD","A","2008",3.867205,
"ISR","PPP","TOT","NATUSD","A","2009",3.977921,
"ISR","PPP","TOT","NATUSD","A","2010",3.990484,
"ISR","PPP","TOT","NATUSD","A","2011",3.944763,
"ISR","PPP","TOT","NATUSD","A","2012",3.955358,
"ISR","PPP","TOT","NATUSD","A","2013",3.839566,
"ISR","PPP","TOT","NATUSD","A","2014",3.940387,
"ISR","PPP","TOT","NATUSD","A","2015",3.923925,
"ISR","PPP","TOT","NATUSD","A","2016",3.788511,
"ISR","PPP","TOT","NATUSD","A","2017",3.751633,
"ISR","PPP","TOT","NATUSD","A","2018",3.784664,
"ISR","PPP","TOT","NATUSD","A","2019",3.916241,
"ISR","PPP","TOT","NATUSD","A","2020",3.851099,
